"[78, -68, 43]","[85, -42, 81]","[53, -3, -11]","[53, -3, -11]","[85, -42, 81]","[78, -68, 43]",2,grass,split
"[86, -79, 81]","[66, -34, 44]","[53, 2, -1]","[66, -34, 44]","[86, -79, 81]","[53, 2, -1]",1,neon,split
"[33, 75, -105]","[54, -3, -4]","[46, 51, 24]","[54, -3, -4]","[46, 51, 24]","[33, 75, -105]",2,sky,far
"[85, -71, 38]","[49, 18, 3]","[56, 90, -45]","[85, -71, 38]","[49, 18, 3]","[56, 90, -45]",0,green,far
"[56, 4, -55]","[54, -6, -12]","[80, -57, 73]","[56, 4, -55]","[80, -57, 73]","[54, -6, -12]",0,blue,split
"[64, -19, 36]","[32, 65, -91]","[48, 29, -26]","[64, -19, 36]","[48, 29, -26]","[32, 65, -91]",0,olive,far
"[50, 21, -16]","[71, -62, 57]","[58, -17, 3]","[71, -62, 57]","[58, -17, 3]","[50, 21, -16]",2,purple,far
"[73, -41, -2]","[87, -85, 81]","[68, -24, 45]","[73, -41, -2]","[68, -24, 45]","[87, -85, 81]",0,blue,far
"[66, 30, 69]","[52, 81, -37]","[46, 15, -27]","[66, 30, 69]","[46, 15, -27]","[52, 81, -37]",0,orange,far
"[62, -34, 32]","[61, 10, 43]","[49, 18, 6]","[61, 10, 43]","[49, 18, 6]","[62, -34, 32]",2,green,far
"[53, 16, -66]","[46, 37, -34]","[58, 2, 25]","[46, 37, -34]","[58, 2, 25]","[53, 16, -66]",2,blue,far
"[56, -2, 11]","[74, -40, 61]","[47, 8, -26]","[74, -40, 61]","[47, 8, -26]","[56, -2, 11]",2,gray,far
"[34, 77, -99]","[46, 84, -77]","[52, 81, -8]","[34, 77, -99]","[46, 84, -77]","[52, 81, -8]",0,blue,split
"[79, -33, 71]","[43, 28, -69]","[53, 0, -2]","[43, 28, -69]","[53, 0, -2]","[79, -33, 71]",2,yellow,far
"[38, 54, -67]","[33, 65, -87]","[51, 16, -9]","[33, 65, -87]","[38, 54, -67]","[51, 16, -9]",1,purple,split
"[66, -37, 8]","[54, 67, 63]","[47, 33, 5]","[54, 67, 63]","[47, 33, 5]","[66, -37, 8]",2,blue,far
"[49, 33, -9]","[47, 27, -28]","[66, -31, -1]","[47, 27, -28]","[66, -31, -1]","[49, 33, -9]",2,pink,split
"[41, 22, -45]","[49, 44, -29]","[84, -79, 65]","[41, 22, -45]","[49, 44, -29]","[84, -79, 65]",0,blue,split
"[48, 65, 6]","[49, 61, -41]","[72, -49, 58]","[49, 61, -41]","[48, 65, 6]","[72, -49, 58]",1,pink,split
"[49, 9, -16]","[47, 33, 7]","[80, -75, 74]","[49, 9, -16]","[47, 33, 7]","[80, -75, 74]",0,gray,far
"[49, 25, -8]","[52, 78, 5]","[47, 32, 10]","[47, 32, 10]","[52, 78, 5]","[49, 25, -8]",2,gray,close
"[50, 27, -12]","[47, 59, -6]","[46, 43, 11]","[47, 59, -6]","[46, 43, 11]","[50, 27, -12]",2,gray,close
"[44, 46, -45]","[36, 70, -87]","[31, 64, -91]","[36, 70, -87]","[44, 46, -45]","[31, 64, -91]",1,pink,close
"[49, 38, -22]","[52, 8, -6]","[79, -16, 69]","[79, -16, 69]","[49, 38, -22]","[52, 8, -6]",1,pink,split
"[58, -17, 5]","[66, -27, -10]","[49, 32, -15]","[49, 32, -15]","[66, -27, -10]","[58, -17, 5]",2,gray,split
"[61, -22, 0]","[88, -46, -14]","[50, 25, -10]","[61, -22, 0]","[88, -46, -14]","[50, 25, -10]",0,gray,far
"[66, -30, -5]","[56, -13, 11]","[47, 39, 1]","[47, 39, 1]","[56, -13, 11]","[66, -30, -5]",2,sky,split
"[38, 35, -67]","[44, 58, -52]","[45, 38, -39]","[45, 38, -39]","[38, 35, -67]","[44, 58, -52]",1,sky,close
"[49, 4, -34]","[38, 77, -88]","[68, -57, 52]","[49, 4, -34]","[68, -57, 52]","[38, 77, -88]",0,sky,far
"[83, -75, 54]","[36, 71, -88]","[68, -30, -11]","[68, -30, -11]","[36, 71, -88]","[83, -75, 54]",2,grass,far
"[73, -50, 60]","[63, -17, 31]","[52, 79, -11]","[52, 79, -11]","[73, -50, 60]","[63, -17, 31]",1,green,split
"[54, 0, 0]","[68, -34, -4]","[34, 70, -101]","[34, 70, -101]","[68, -34, -4]","[54, 0, 0]",2,gray,far
"[55, 87, -38]","[82, -55, 76]","[52, 7, -1]","[52, 7, -1]","[82, -55, 76]","[55, 87, -38]",2,pink,far
"[85, -78, 58]","[53, -3, -7]","[48, 33, -5]","[48, 33, -5]","[85, -78, 58]","[53, -3, -7]",1,green,far
"[71, -21, 51]","[82, -46, -8]","[53, -4, -10]","[82, -46, -8]","[53, -4, -10]","[71, -21, 51]",2,green,far
"[76, -51, 8]","[69, -42, 9]","[64, -46, 36]","[64, -46, 36]","[76, -51, 8]","[69, -42, 9]",1,teal,close
"[94, -23, 91]","[49, 24, -7]","[52, -2, -35]","[52, -2, -35]","[94, -23, 91]","[49, 24, -7]",1,yellow,far
"[58, 46, 60]","[54, -6, -29]","[72, -43, 3]","[72, -43, 3]","[54, -6, -29]","[58, 46, 60]",2,orange,far
"[58, -13, -12]","[54, -4, 2]","[47, 52, 7]","[58, -13, -12]","[54, -4, 2]","[47, 52, 7]",0,blue,split
"[39, 42, -80]","[51, 11, 5]","[60, -28, 26]","[60, -28, 26]","[51, 11, 5]","[39, 42, -80]",2,blue,far
"[54, 60, 60]","[85, -83, 79]","[36, 76, -94]","[36, 76, -94]","[85, -83, 79]","[54, 60, 60]",2,orange,far
"[78, -71, 71]","[51, 84, -61]","[33, 67, -90]","[33, 67, -90]","[78, -71, 71]","[51, 84, -61]",1,green,far
"[72, -58, 35]","[56, 89, -38]","[57, -11, -3]","[56, 89, -38]","[72, -58, 35]","[57, -11, -3]",1,green,far
"[56, -15, 13]","[50, 25, 18]","[39, 73, -82]","[39, 73, -82]","[50, 25, 18]","[56, -15, 13]",2,gray,far
"[48, 10, -18]","[87, -72, 82]","[46, 43, 19]","[48, 10, -18]","[46, 43, 19]","[87, -72, 82]",0,purple,far
"[63, 28, 62]","[53, 1, 1]","[83, -22, 77]","[83, -22, 77]","[53, 1, 1]","[63, 28, 62]",2,orange,far
"[46, 76, -64]","[36, 41, -65]","[61, 15, 49]","[36, 41, -65]","[61, 15, 49]","[46, 76, -64]",2,purple,split
"[50, 75, 53]","[39, 41, -58]","[53, 2, 0]","[50, 75, 53]","[39, 41, -58]","[53, 2, 0]",0,red,far
"[59, 53, 66]","[73, 1, 67]","[58, -13, -5]","[58, -13, -5]","[59, 53, 66]","[73, 1, 67]",1,orange,far
"[81, -51, 75]","[57, 0, 19]","[78, -41, -11]","[81, -51, 75]","[57, 0, 19]","[78, -41, -11]",0,green,far
"[45, 47, -44]","[40, 52, -60]","[50, 70, -36]","[50, 70, -36]","[40, 52, -60]","[45, 47, -44]",2,purple,close
"[37, 59, -72]","[46, 57, 34]","[51, 9, 2]","[46, 57, 34]","[37, 59, -72]","[51, 9, 2]",1,blue,far
"[48, 49, -20]","[53, 0, -6]","[76, -71, 62]","[48, 49, -20]","[53, 0, -6]","[76, -71, 62]",0,purple,far
"[49, 26, -21]","[52, 9, -5]","[49, 27, -2]","[52, 9, -5]","[49, 27, -2]","[49, 26, -21]",2,purple,close
"[53, 0, -1]","[54, -6, -14]","[76, -64, 38]","[54, -6, -14]","[53, 0, -1]","[76, -64, 38]",1,gray,split
"[40, 27, -47]","[49, 50, -28]","[58, -21, 10]","[58, -21, 10]","[40, 27, -47]","[49, 50, -28]",1,blue,split
"[36, 63, -78]","[52, 88, -67]","[50, 12, 4]","[36, 63, -78]","[50, 12, 4]","[52, 88, -67]",0,blue,split
"[52, 86, -61]","[56, -5, 7]","[49, 3, -22]","[52, 86, -61]","[49, 3, -22]","[56, -5, 7]",0,purple,far
"[60, -33, 24]","[47, 58, 2]","[55, 13, -65]","[60, -33, 24]","[47, 58, 2]","[55, 13, -65]",0,green,far
"[78, -8, 72]","[64, -30, 0]","[72, -63, 48]","[72, -63, 48]","[78, -8, 72]","[64, -30, 0]",1,yellow,far
"[55, -9, 6]","[64, -28, 35]","[85, -83, 80]","[85, -83, 80]","[55, -9, 6]","[64, -28, 35]",1,gray,split
"[64, -17, 35]","[60, -4, 23]","[56, -11, 2]","[60, -4, 23]","[64, -17, 35]","[56, -11, 2]",1,green,close
"[54, 86, -45]","[49, 54, -35]","[56, 92, -62]","[49, 54, -35]","[54, 86, -45]","[56, 92, -62]",1,pink,close
"[64, -48, 38]","[55, 5, 17]","[50, 6, -44]","[55, 5, 17]","[50, 6, -44]","[64, -48, 38]",2,green,far
"[53, 80, 38]","[53, 0, -1]","[54, 9, -59]","[54, 9, -59]","[53, 80, 38]","[53, 0, -1]",1,red,far
"[41, 58, -60]","[41, 24, -55]","[34, 48, -74]","[34, 48, -74]","[41, 24, -55]","[41, 58, -60]",2,purple,close
"[56, 90, -49]","[79, -16, 70]","[50, 4, -14]","[79, -16, 70]","[50, 4, -14]","[56, 90, -49]",2,purple,far
"[49, 29, -10]","[48, 26, 11]","[51, 9, -11]","[49, 29, -10]","[51, 9, -11]","[48, 26, 11]",0,purple,close
"[47, 38, -31]","[47, 54, -1]","[65, -44, 26]","[65, -44, 26]","[47, 54, -1]","[47, 38, -31]",2,purple,split
"[48, 59, 43]","[37, 52, -69]","[72, -57, 34]","[37, 52, -69]","[72, -57, 34]","[48, 59, 43]",2,red,far
"[80, -37, 73]","[74, -1, 68]","[57, 92, -49]","[80, -37, 73]","[57, 92, -49]","[74, -1, 68]",0,green,split
"[48, 38, 26]","[53, 0, -1]","[73, -65, 54]","[53, 0, -1]","[48, 38, 26]","[73, -65, 54]",1,red,far
"[57, 66, 67]","[49, 54, -26]","[85, -82, 81]","[85, -82, 81]","[57, 66, 67]","[49, 54, -26]",1,red,far
"[74, -68, 64]","[33, 73, -97]","[61, -17, -23]","[33, 73, -97]","[61, -17, -23]","[74, -68, 64]",2,green,far
"[46, 52, -43]","[65, 12, 57]","[51, 5, -7]","[65, 12, 57]","[51, 5, -7]","[46, 52, -43]",2,purple,far
"[56, -10, 1]","[52, 9, -4]","[78, -70, 52]","[52, 9, -4]","[78, -70, 52]","[56, -10, 1]",2,gray,far
"[47, 9, -37]","[51, 77, 2]","[50, 65, 52]","[50, 65, 52]","[51, 77, 2]","[47, 9, -37]",2,blue,far
"[47, 38, -33]","[53, 2, -1]","[46, 52, 10]","[47, 38, -33]","[46, 52, 10]","[53, 2, -1]",0,purple,far
"[89, -42, 85]","[95, -30, 92]","[55, -8, 2]","[89, -42, 85]","[55, -8, 2]","[95, -30, 92]",0,green,split
"[65, -41, 20]","[55, -8, 8]","[55, 88, -32]","[55, 88, -32]","[55, -8, 8]","[65, -41, 20]",2,grass,split
"[64, -45, 40]","[61, -31, 14]","[57, 37, 53]","[61, -31, 14]","[57, 37, 53]","[64, -45, 40]",2,grass,split
"[49, 41, 31]","[51, 18, 16]","[51, 7, -50]","[51, 18, 16]","[49, 41, 31]","[51, 7, -50]",1,clay,split
"[82, -47, 76]","[52, 1, -9]","[41, 70, -71]","[82, -47, 76]","[52, 1, -9]","[41, 70, -71]",0,neon,far
"[41, 23, -56]","[42, 41, -49]","[51, 1, -13]","[42, 41, -49]","[41, 23, -56]","[51, 1, -13]",1,sky,close
"[66, -46, 28]","[64, -35, 9]","[60, -33, 25]","[60, -33, 25]","[64, -35, 9]","[66, -46, 28]",2,grass,close
"[40, 24, -47]","[44, 79, -75]","[43, 22, -38]","[44, 79, -75]","[43, 22, -38]","[40, 24, -47]",2,sky,close
"[51, 8, -53]","[85, -83, 81]","[34, 73, -94]","[85, -83, 81]","[51, 8, -53]","[34, 73, -94]",1,sky,far
"[61, -30, 30]","[57, -13, 1]","[56, 22, 38]","[57, -13, 1]","[61, -30, 30]","[56, 22, 38]",1,grass,split
"[71, -46, 10]","[49, 71, -2]","[79, -74, 73]","[79, -74, 73]","[71, -46, 10]","[49, 71, -2]",1,sky,far
"[39, 42, -56]","[48, 9, -44]","[50, 75, -7]","[39, 42, -56]","[50, 75, -7]","[48, 9, -44]",0,grapes,split
"[40, 25, -51]","[46, 50, 10]","[55, 88, -45]","[46, 50, 10]","[55, 88, -45]","[40, 25, -51]",2,sky,far
"[65, -30, 40]","[53, 72, 64]","[49, 21, 2]","[49, 21, 2]","[65, -30, 40]","[53, 72, 64]",1,grass,far
"[59, 63, 69]","[51, 75, 61]","[51, 90, -76]","[59, 63, 69]","[51, 75, 61]","[51, 90, -76]",0,pumpkin,split
"[47, 13, -22]","[72, -55, 60]","[55, -7, 7]","[55, -7, 7]","[47, 13, -22]","[72, -55, 60]",1,grapes,far
"[52, 10, -57]","[54, 86, -48]","[54, 0, 0]","[54, 0, 0]","[54, 86, -48]","[52, 10, -57]",2,sky,far
"[70, -56, 35]","[55, 10, 20]","[46, 14, -26]","[55, 10, 20]","[46, 14, -26]","[70, -56, 35]",2,grass,far
"[76, -71, 59]","[51, 76, 43]","[62, -5, 28]","[76, -71, 59]","[62, -5, 28]","[51, 76, 43]",0,grass,far
"[74, -68, 64]","[47, 66, 43]","[53, -4, -30]","[53, -4, -30]","[47, 66, 43]","[74, -68, 64]",2,grass,far
"[44, 61, -57]","[90, -61, 86]","[56, -1, 13]","[56, -1, 13]","[90, -61, 86]","[44, 61, -57]",2,grapes,far
"[54, 84, -14]","[48, 37, -30]","[64, 44, 71]","[64, 44, 71]","[54, 84, -14]","[48, 37, -30]",1,pink,split
"[72, -34, -15]","[88, -63, 84]","[52, 79, -40]","[72, -34, -15]","[88, -63, 84]","[52, 79, -40]",0,blue,far
"[83, -65, 26]","[51, 9, -10]","[49, 62, 48]","[49, 62, 48]","[83, -65, 26]","[51, 9, -10]",1,green,far
"[55, -6, 6]","[36, 45, -66]","[80, -73, 56]","[55, -6, 6]","[36, 45, -66]","[80, -73, 56]",0,gray,far
"[34, 76, -99]","[55, -6, 7]","[48, 64, 45]","[48, 64, 45]","[55, -6, 7]","[34, 76, -99]",2,blue,far
"[45, 12, -36]","[76, -10, 67]","[82, -65, 28]","[45, 12, -36]","[82, -65, 28]","[76, -10, 67]",0,blue,far
"[48, 56, -13]","[69, -32, -9]","[88, -21, 85]","[69, -32, -9]","[88, -21, 85]","[48, 56, -13]",2,pink,far
"[57, -10, -4]","[87, -68, 83]","[80, -46, -5]","[80, -46, -5]","[57, -10, -4]","[87, -68, 83]",1,gray,far
"[65, 6, 52]","[62, -11, 26]","[56, 2, 15]","[62, -11, 26]","[65, 6, 52]","[56, 2, 15]",1,orange,close
"[49, 78, -58]","[55, -8, -26]","[57, -15, 4]","[55, -8, -26]","[57, -15, 4]","[49, 78, -58]",2,pink,far
"[55, -7, -1]","[61, -19, -17]","[52, 24, 27]","[52, 24, 27]","[55, -7, -1]","[61, -19, -17]",1,gray,split
"[54, 86, -50]","[52, 11, 10]","[47, 9, -37]","[47, 9, -37]","[52, 11, 10]","[54, 86, -50]",2,pink,far
"[70, -39, 52]","[44, 84, -86]","[47, 55, 36]","[47, 55, 36]","[70, -39, 52]","[44, 84, -86]",1,green,far
"[48, 59, -9]","[76, -49, 7]","[84, -6, 82]","[76, -49, 7]","[48, 59, -9]","[84, -6, 82]",1,red,far
"[51, 77, 15]","[47, 47, -5]","[48, 7, -44]","[51, 77, 15]","[47, 47, -5]","[48, 7, -44]",0,red,split
"[52, 78, 51]","[48, 27, 1]","[31, 67, -94]","[31, 67, -94]","[48, 27, 1]","[52, 78, 51]",2,red,far
"[56, -3, 9]","[73, -58, 31]","[71, -18, -41]","[73, -58, 31]","[56, -3, 9]","[71, -18, -41]",1,gray,far
"[50, 71, -33]","[72, -56, 29]","[53, -1, -43]","[72, -56, 29]","[50, 71, -33]","[53, -1, -43]",1,pink,far
"[54, -6, -13]","[44, 26, -36]","[39, 27, -52]","[44, 26, -36]","[39, 27, -52]","[54, -6, -13]",2,gray,close
"[43, 27, -38]","[49, 7, -45]","[39, 34, -69]","[43, 27, -38]","[39, 34, -69]","[49, 7, -45]",0,purple,close
"[51, 37, 35]","[48, 22, -23]","[68, -37, 48]","[68, -37, 48]","[51, 37, 35]","[48, 22, -23]",1,salmon,far
"[77, -74, 70]","[59, 27, 52]","[82, 1, 82]","[59, 27, 52]","[82, 1, 82]","[77, -74, 70]",2,green,far
"[52, 3, -6]","[64, -22, 35]","[48, 43, 31]","[48, 43, 31]","[64, -22, 35]","[52, 3, -6]",2,purple,far
"[84, -18, 78]","[72, -36, -10]","[53, 0, -2]","[84, -18, 78]","[72, -36, -10]","[53, 0, -2]",0,yellow,far
"[90, -29, 86]","[86, -54, 82]","[51, 14, -8]","[51, 14, -8]","[90, -29, 86]","[86, -54, 82]",1,yellow,split
"[49, 31, -24]","[57, 62, 66]","[76, -31, -26]","[49, 31, -24]","[57, 62, 66]","[76, -31, -26]",0,purple,far
"[55, -7, 7]","[70, -55, 31]","[54, 75, 66]","[70, -55, 31]","[54, 75, 66]","[55, -7, 7]",2,gray,far
"[49, 37, -17]","[77, -62, 31]","[36, 39, -69]","[36, 39, -69]","[49, 37, -17]","[77, -62, 31]",1,barney,far
"[89, -57, 4]","[57, -12, -12]","[69, -45, 51]","[89, -57, 4]","[69, -45, 51]","[57, -12, -12]",0,sky,far
"[83, -48, -6]","[52, 3, -6]","[65, -8, -48]","[65, -8, -48]","[52, 3, -6]","[83, -48, -6]",2,sky,far
"[38, 38, -72]","[47, 9, -21]","[54, 85, -18]","[54, 85, -18]","[47, 9, -21]","[38, 38, -72]",2,blue,split
"[69, -37, 1]","[60, -18, 23]","[52, 6, 3]","[60, -18, 23]","[52, 6, 3]","[69, -37, 1]",2,teal,split
"[59, 55, 67]","[61, -22, -3]","[49, 72, 13]","[61, -22, -3]","[49, 72, 13]","[59, 55, 67]",2,orange,far
"[71, 10, 68]","[77, -41, -9]","[37, 72, -86]","[77, -41, -9]","[71, 10, 68]","[37, 72, -86]",1,orange,far
"[79, 3, 78]","[51, 10, -11]","[75, -71, 62]","[75, -71, 62]","[79, 3, 78]","[51, 10, -11]",1,orange,far
"[54, 8, 15]","[62, -41, 33]","[44, 15, -44]","[62, -41, 33]","[54, 8, 15]","[44, 15, -44]",1,brown,far
"[42, 35, -46]","[56, 11, -63]","[47, 31, 5]","[42, 35, -46]","[47, 31, 5]","[56, 11, -63]",0,purple,far
"[60, -16, 24]","[80, -67, 37]","[50, 3, -13]","[80, -67, 37]","[60, -16, 24]","[50, 3, -13]",1,olive,far
"[48, 38, 26]","[64, -38, 17]","[48, 25, -23]","[48, 38, 26]","[48, 25, -23]","[64, -38, 17]",0,red,far
"[41, 24, -53]","[62, 20, 53]","[49, 38, -22]","[62, 20, 53]","[41, 24, -53]","[49, 38, -22]",1,blue,far
"[60, 48, 66]","[67, -56, 48]","[73, -25, -33]","[60, 48, 66]","[67, -56, 48]","[73, -25, -33]",0,orange,far
"[55, 87, -36]","[60, -31, 20]","[90, -63, 86]","[60, -31, 20]","[90, -63, 86]","[55, 87, -36]",2,pink,far
"[52, 79, -15]","[63, -39, 26]","[80, -35, -24]","[63, -39, 26]","[80, -35, -24]","[52, 79, -15]",2,pink,far
"[37, 47, -82]","[77, -64, 34]","[53, 81, 6]","[77, -64, 34]","[37, 47, -82]","[53, 81, 6]",1,blue,far
"[83, -9, 81]","[48, 59, -11]","[69, 21, 70]","[48, 59, -11]","[83, -9, 81]","[69, 21, 70]",1,yellow,far
"[48, 7, -23]","[39, 45, -83]","[53, -4, -20]","[39, 45, -83]","[48, 7, -23]","[53, -4, -20]",1,purple,close
"[49, 50, -32]","[36, 68, -82]","[51, 9, 0]","[36, 68, -82]","[49, 50, -32]","[51, 9, 0]",1,pink,split
"[47, 58, 12]","[51, 18, -8]","[56, 9, -61]","[56, 9, -61]","[51, 18, -8]","[47, 58, 12]",2,pink,split
"[49, 32, -16]","[50, 76, 10]","[48, 23, 9]","[49, 32, -16]","[50, 76, 10]","[48, 23, 9]",0,purple,close
"[50, 35, -22]","[76, -73, 69]","[61, -12, -38]","[50, 35, -22]","[61, -12, -38]","[76, -73, 69]",0,purple,far
"[32, 74, -103]","[42, 39, -48]","[52, 2, -6]","[52, 2, -6]","[42, 39, -48]","[32, 74, -103]",2,blue,split
"[64, -13, 34]","[44, 59, -55]","[82, -68, 35]","[64, -13, 34]","[44, 59, -55]","[82, -68, 35]",0,brown,far
"[50, 80, -57]","[46, 54, 23]","[55, -6, 6]","[46, 54, 23]","[50, 80, -57]","[55, -6, 6]",1,purple,far
"[53, -2, -10]","[79, -40, -15]","[55, 84, 4]","[79, -40, -15]","[53, -2, -10]","[55, 84, 4]",1,gray,far
"[62, -13, -38]","[66, -43, 20]","[56, 37, 50]","[66, -43, 20]","[62, -13, -38]","[56, 37, 50]",1,blue,far
"[78, -43, -7]","[53, 1, -1]","[52, 22, 25]","[53, 1, -1]","[52, 22, 25]","[78, -43, -7]",2,blue,far
"[53, -3, -7]","[50, 14, -60]","[40, 25, -50]","[50, 14, -60]","[53, -3, -7]","[40, 25, -50]",1,gray,close
"[51, 71, -44]","[68, -23, 46]","[53, 73, 63]","[53, 73, 63]","[51, 71, -44]","[68, -23, 46]",1,purple,far
"[76, -61, 31]","[61, 13, 45]","[41, 23, -43]","[61, 13, 45]","[41, 23, -43]","[76, -61, 31]",2,green,far
"[61, -34, 24]","[48, 45, -19]","[31, 69, -97]","[31, 69, -97]","[61, -34, 24]","[48, 45, -19]",1,green,far
"[56, -11, -13]","[52, 1, -7]","[56, -13, 5]","[52, 1, -7]","[56, -11, -13]","[56, -13, 5]",1,blue,close
"[50, 71, -35]","[46, 61, -51]","[48, 79, -63]","[46, 61, -51]","[48, 79, -63]","[50, 71, -35]",2,pink,close
"[52, 13, 16]","[44, 47, -46]","[86, -84, 81]","[86, -84, 81]","[52, 13, 16]","[44, 47, -46]",1,brown,far
"[50, 22, -10]","[57, -13, -20]","[55, 41, 51]","[55, 41, 51]","[50, 22, -10]","[57, -13, -20]",1,purple,far
"[56, -5, 7]","[60, -8, 21]","[58, -22, 12]","[58, -22, 12]","[60, -8, 21]","[56, -5, 7]",2,gray,close
"[85, -1, 85]","[74, -20, -40]","[61, -29, 28]","[85, -1, 85]","[74, -20, -40]","[61, -29, 28]",0,yellow,far
"[34, 78, -103]","[63, -23, -14]","[53, 5, 6]","[53, 5, 6]","[34, 78, -103]","[63, -23, -14]",1,blue,far
"[76, -36, -17]","[60, 54, 67]","[85, -45, 81]","[76, -36, -17]","[60, 54, 67]","[85, -45, 81]",0,blue,far
"[81, -79, 75]","[54, 20, 30]","[39, 73, -79]","[39, 73, -79]","[54, 20, 30]","[81, -79, 75]",2,green,far
"[47, 41, -3]","[52, 7, 2]","[86, -5, 85]","[47, 41, -3]","[52, 7, 2]","[86, -5, 85]",0,purple,split
"[67, -13, -44]","[82, -57, 77]","[47, 34, 3]","[67, -13, -44]","[82, -57, 77]","[47, 34, 3]",0,blue,far
"[67, -10, 42]","[78, -25, 68]","[67, -37, 47]","[67, -10, 42]","[67, -37, 47]","[78, -25, 68]",0,tan,close
"[56, -12, 7]","[53, 3, 5]","[52, 82, -54]","[53, 3, 5]","[52, 82, -54]","[56, -12, 7]",2,gray,split
"[62, -36, 19]","[53, -1, -42]","[91, -19, 88]","[62, -36, 19]","[91, -19, 88]","[53, -1, -42]",0,green,far
"[39, 28, -54]","[47, 43, -2]","[54, 0, 0]","[39, 28, -54]","[47, 43, -2]","[54, 0, 0]",0,blue,far
"[37, 63, -98]","[67, -43, 46]","[56, 60, 64]","[37, 63, -98]","[67, -43, 46]","[56, 60, 64]",0,blue,far
"[81, -76, 76]","[47, 37, 4]","[51, 78, -52]","[81, -76, 76]","[47, 37, 4]","[51, 78, -52]",0,green,far
"[55, -8, -15]","[50, 67, -39]","[53, 76, 65]","[50, 67, -39]","[55, -8, -15]","[53, 76, 65]",1,blue,far
"[57, 14, 33]","[50, 14, -14]","[79, -32, -28]","[79, -32, -28]","[57, 14, 33]","[50, 14, -14]",1,khaki,far
"[81, -74, 76]","[34, 62, -95]","[56, -10, 0]","[81, -74, 76]","[56, -10, 0]","[34, 62, -95]",0,green,far
"[43, 26, -39]","[40, 27, -58]","[34, 47, -74]","[40, 27, -58]","[34, 47, -74]","[43, 26, -39]",2,purple,close
"[51, 72, -46]","[57, -15, 8]","[86, -51, -4]","[86, -51, -4]","[57, -15, 8]","[51, 72, -46]",2,pink,far
"[43, 18, -40]","[49, 47, 38]","[58, -2, 17]","[43, 18, -40]","[49, 47, 38]","[58, -2, 17]",0,blue,far
"[39, 45, -59]","[46, 70, -58]","[79, -74, 61]","[39, 45, -59]","[79, -74, 61]","[46, 70, -58]",0,blue,split
"[53, 1, 0]","[54, -6, -20]","[48, 60, -14]","[53, 1, 0]","[48, 60, -14]","[54, -6, -20]",0,gray,split
"[50, 74, 53]","[53, 2, 0]","[82, -24, 75]","[82, -24, 75]","[50, 74, 53]","[53, 2, 0]",1,red,far
"[40, 23, -47]","[44, 74, -69]","[81, -9, 76]","[40, 23, -47]","[44, 74, -69]","[81, -9, 76]",0,blue,split
"[49, 38, -27]","[61, 19, 50]","[54, 7, -56]","[54, 7, -56]","[61, 19, 50]","[49, 38, -27]",2,purple,far
"[84, -64, 79]","[68, -17, -39]","[55, -5, -2]","[84, -64, 79]","[68, -17, -39]","[55, -5, -2]",0,green,far
"[48, 47, -15]","[39, 71, -78]","[51, 3, -7]","[48, 47, -15]","[39, 71, -78]","[51, 3, -7]",0,pink,far
"[37, 42, -63]","[50, 3, -19]","[45, 38, -39]","[37, 42, -63]","[45, 38, -39]","[50, 3, -19]",0,blue,close
"[43, 47, -89]","[44, 36, -40]","[46, 42, 14]","[44, 36, -40]","[46, 42, 14]","[43, 47, -89]",2,blue,split
"[70, -2, 60]","[50, 16, 5]","[51, 78, -29]","[50, 16, 5]","[51, 78, -29]","[70, -2, 60]",2,yellow,far
"[54, -1, 1]","[31, 70, -97]","[46, 45, 24]","[46, 45, 24]","[31, 70, -97]","[54, -1, 1]",2,gray,far
"[68, -22, 46]","[53, 3, 0]","[86, -43, -17]","[68, -22, 46]","[53, 3, 0]","[86, -43, -17]",0,green,far
"[64, -32, 5]","[67, -38, 47]","[57, -13, 13]","[64, -32, 5]","[67, -38, 47]","[57, -13, 13]",0,blue,close
"[66, -14, 40]","[33, 73, -96]","[59, -16, -6]","[66, -14, 40]","[33, 73, -96]","[59, -16, -6]",0,green,far
"[50, 49, 41]","[51, 78, 7]","[73, -4, 64]","[50, 49, 41]","[51, 78, 7]","[73, -4, 64]",0,orange,far
"[49, 71, 49]","[80, -35, 73]","[57, -1, 15]","[49, 71, 49]","[80, -35, 73]","[57, -1, 15]",0,red,far
"[34, 67, -88]","[55, -7, 5]","[48, 61, -6]","[34, 67, -88]","[55, -7, 5]","[48, 61, -6]",0,blue,far
"[55, -7, 0]","[53, 1, -2]","[52, 5, 1]","[55, -7, 0]","[53, 1, -2]","[52, 5, 1]",0,blue,close
"[34, 57, -78]","[44, 63, -57]","[42, 42, -49]","[34, 57, -78]","[42, 42, -49]","[44, 63, -57]",0,blue,close
"[67, -6, 45]","[37, 36, -67]","[47, 56, -8]","[67, -6, 45]","[37, 36, -67]","[47, 56, -8]",0,yellow,far
"[78, 11, 79]","[51, 4, -9]","[36, 66, -80]","[78, 11, 79]","[36, 66, -80]","[51, 4, -9]",0,yellow,far
"[67, -40, 47]","[44, 14, -41]","[55, 90, -57]","[55, 90, -57]","[44, 14, -41]","[67, -40, 47]",2,green,far
"[54, 85, -41]","[36, 51, -85]","[76, 0, 74]","[76, 0, 74]","[36, 51, -85]","[54, 85, -41]",2,fuchsia,far
"[49, 68, -46]","[56, 61, 63]","[75, -52, 14]","[56, 61, 63]","[75, -52, 14]","[49, 68, -46]",2,purple,far
